tenant_id,client_id,invoice_amount,days_to_due,client_late_ratio_90d,client_invoice_count_90d,business_late_ratio_30d,month,weekday,is_month_end,label_late
tenant-05,tenant-05-client-024,6787.1,28,0.215909,28,0.169394,7,0,0,1
tenant-05,tenant-05-client-029,7055.92,52,0.0,50,0.169394,7,0,0,0
tenant-05,tenant-05-client-034,5067.57,44,0.44667,31,0.169394,7,0,0,0
tenant-05,tenant-05-client-009,2482.59,29,0.291831,29,0.144546,7,1,0,0
tenant-05,tenant-05-client-017,699.61,53,0.170645,10,0.144546,7,1,0,0
tenant-05,tenant-05-client-015,13737.72,57,0.244503,29,0.130363,7,2,0,0
tenant-05,tenant-05-client-019,1567.15,33,0.556702,31,0.130363,7,2,0,0
tenant-05,tenant-05-client-024,11067.36,33,0.362514,41,0.130363,7,2,0,0
tenant-05,tenant-05-client-030,3351.91,32,0.339284,22,0.130363,7,2,0,0
tenant-05,tenant-05-client-018,7266.8,23,0.263377,48,0.130363,7,2,0,1
tenant-05,tenant-05-client-005,13512.02,17,0.222621,19,0.141168,7,3,0,0
tenant-05,tenant-05-client-029,522.62,49,0.176065,28,0.141168,7,3,0,0
tenant-05,tenant-05-client-018,13429.35,33,0.109932,18,0.128268,7,4,0,0
tenant-05,tenant-05-client-021,2983.85,12,0.470827,9,0.128268,7,4,0,0
tenant-05,tenant-05-client-016,8113.78,8,0.426973,45,0.128268,7,4,0,1
tenant-05,tenant-05-client-015,3558.79,34,0.180226,36,0.084378,7,6,0,0
tenant-05,tenant-05-client-005,650.09,50,0.319169,2,0.084378,7,6,0,1
tenant-05,tenant-05-client-013,4645.95,36,0.000707,2,0.09802,7,0,0,0
tenant-05,tenant-05-client-033,10765.22,11,0.595902,21,0.09802,7,0,0,1
tenant-05,tenant-05-client-024,6542.0,44,0.389786,43,0.09802,7,0,0,0
tenant-05,tenant-05-client-037,4884.44,43,0.224453,24,0.09802,7,0,0,0
tenant-05,tenant-05-client-025,1979.97,52,0.218639,41,0.138833,7,1,0,0
tenant-05,tenant-05-client-019,12578.28,42,0.47347,15,0.138833,7,1,0,0
tenant-05,tenant-05-client-024,2110.56,10,0.388885,30,0.143907,7,2,0,0
tenant-05,tenant-05-client-033,2396.67,55,0.468307,5,0.143907,7,2,0,0
tenant-05,tenant-05-client-012,1404.34,60,0.215304,24,0.132915,7,3,0,0
tenant-05,tenant-05-client-004,11277.17,9,0.162133,43,0.132915,7,3,0,0
tenant-05,tenant-05-client-017,6549.62,8,0.266545,33,0.132915,7,3,0,1
tenant-05,tenant-05-client-004,2737.11,53,0.29358,24,0.132915,7,3,0,0
tenant-05,tenant-05-client-006,11026.54,54,0.416565,19,0.132915,7,3,0,0
tenant-05,tenant-05-client-028,3361.7,48,0.551694,2,0.128275,7,4,0,0
tenant-05,tenant-05-client-006,11539.64,9,0.378255,24,0.128275,7,4,0,1
tenant-05,tenant-05-client-037,968.49,8,0.212168,19,0.101698,7,5,0,0
tenant-05,tenant-05-client-006,2011.78,48,0.422849,16,0.101698,7,5,0,0
tenant-05,tenant-05-client-006,13372.79,57,0.254779,8,0.160004,7,0,0,0
tenant-05,tenant-05-client-015,3756.37,39,0.118387,46,0.160004,7,0,0,0
tenant-05,tenant-05-client-028,9723.63,36,0.544732,28,0.160004,7,0,0,0
tenant-05,tenant-05-client-019,11493.09,14,0.351605,50,0.160004,7,0,0,1
tenant-05,tenant-05-client-006,12373.97,52,0.326432,14,0.160004,7,0,0,1
tenant-05,tenant-05-client-020,7899.51,17,0.221031,40,0.129206,7,1,0,0
tenant-05,tenant-05-client-034,9994.3,44,0.556855,25,0.129206,7,1,0,1
tenant-05,tenant-05-client-013,1744.2,43,0.131939,7,0.129206,7,1,0,1
tenant-05,tenant-05-client-014,2787.64,32,0.283202,36,0.07701,7,2,0,1
tenant-05,tenant-05-client-010,3361.04,34,0.188413,41,0.07701,7,2,0,0
tenant-05,tenant-05-client-006,277.47,48,0.37162,14,0.161128,7,3,0,1
tenant-05,tenant-05-client-031,4153.0,27,0.44225,2,0.158786,7,4,0,0
tenant-05,tenant-05-client-017,8342.98,34,0.321145,2,0.097243,7,6,0,0
tenant-05,tenant-05-client-023,925.48,52,0.388918,32,0.146995,7,0,0,1
tenant-05,tenant-05-client-030,2230.09,11,0.429473,25,0.146995,7,0,0,1
tenant-05,tenant-05-client-013,9310.46,48,0.144416,33,0.146995,7,0,0,0
tenant-05,tenant-05-client-004,4498.55,51,0.23509,49,0.146995,7,0,0,1
tenant-05,tenant-05-client-037,8615.27,56,0.004653,14,0.145969,7,1,0,0
tenant-05,tenant-05-client-001,4913.74,45,0.346192,18,0.145969,7,1,0,0
tenant-05,tenant-05-client-016,12074.8,15,0.458291,50,0.109721,7,2,0,1
tenant-05,tenant-05-client-032,1620.36,50,0.248385,21,0.109721,7,2,0,1
tenant-05,tenant-05-client-032,12149.07,11,0.280317,18,0.109721,7,2,0,1
tenant-05,tenant-05-client-012,3120.89,20,0.289141,2,0.109721,7,2,0,0
tenant-05,tenant-05-client-035,9745.63,42,0.293803,13,0.099315,7,3,0,1
tenant-05,tenant-05-client-022,8444.93,7,0.510176,37,0.099315,7,3,0,0
tenant-05,tenant-05-client-021,12797.08,60,0.278184,45,0.099315,7,3,0,0
tenant-05,tenant-05-client-018,5062.26,14,0.251156,14,0.099315,7,3,0,0
tenant-05,tenant-05-client-014,12880.41,40,0.295496,11,0.148172,7,4,0,0
tenant-05,tenant-05-client-036,12735.19,42,0.208985,46,0.148172,7,4,0,0
tenant-05,tenant-05-client-013,2137.74,22,0.0,35,0.148172,7,4,0,0
tenant-05,tenant-05-client-017,6212.98,40,0.190379,20,0.148172,7,4,0,1
tenant-05,tenant-05-client-018,1483.92,21,0.28632,32,0.143805,7,5,0,0
tenant-05,tenant-05-client-007,6468.27,29,0.307836,11,0.143805,7,5,0,1
tenant-05,tenant-05-client-020,187.61,13,0.274708,8,0.105835,7,6,0,0
tenant-05,tenant-05-client-035,1684.83,26,0.195673,46,0.113941,7,0,0,1
tenant-05,tenant-05-client-027,7601.53,14,0.141877,7,0.113941,7,0,0,0
tenant-05,tenant-05-client-025,1176.66,40,0.238657,39,0.113941,7,0,0,1
tenant-05,tenant-05-client-018,5381.68,29,0.144414,17,0.10417,7,1,0,0
tenant-05,tenant-05-client-025,7151.01,23,0.431754,50,0.10417,7,1,0,1
tenant-05,tenant-05-client-006,13842.3,58,0.253449,2,0.10417,7,1,0,0
tenant-05,tenant-05-client-022,11884.68,29,0.490348,44,0.098081,7,2,1,1
tenant-05,tenant-05-client-001,11935.03,12,0.478837,39,0.098081,7,2,1,1
tenant-05,tenant-05-client-032,10883.06,21,0.213224,34,0.098081,7,2,1,0
tenant-05,tenant-05-client-029,10443.18,58,0.055924,14,0.139047,8,3,0,0
tenant-05,tenant-05-client-004,13199.14,27,0.281047,44,0.139047,8,3,0,0
tenant-05,tenant-05-client-037,1300.27,50,0.0,24,0.095864,8,4,0,0
tenant-05,tenant-05-client-017,12003.12,55,0.318515,50,0.095864,8,4,0,0
tenant-05,tenant-05-client-013,12217.88,37,0.0,30,0.126197,8,5,0,1
tenant-05,tenant-05-client-022,10009.89,43,0.602188,22,0.162795,8,6,0,0
tenant-05,tenant-05-client-023,3660.55,46,0.372938,48,0.162795,8,6,0,1
tenant-05,tenant-05-client-031,11814.86,51,0.618104,23,0.168097,8,0,0,1
tenant-05,tenant-05-client-001,1677.97,54,0.457012,46,0.070775,8,1,0,1
tenant-05,tenant-05-client-018,4367.74,44,0.290264,43,0.070775,8,1,0,1
tenant-05,tenant-05-client-012,3371.18,50,0.293229,8,0.070775,8,1,0,0
tenant-05,tenant-05-client-011,5985.17,53,0.36287,33,0.070775,8,1,0,0
tenant-05,tenant-05-client-003,855.93,35,0.347036,1,0.070775,8,1,0,1
tenant-05,tenant-05-client-022,6344.79,11,0.569108,48,0.098387,8,2,0,1
tenant-05,tenant-05-client-037,4308.09,25,0.157874,6,0.098387,8,2,0,1
tenant-05,tenant-05-client-016,4469.7,29,0.434755,50,0.098387,8,2,0,0
tenant-05,tenant-05-client-035,2923.67,20,0.184827,31,0.098387,8,2,0,0
tenant-05,tenant-05-client-023,12049.1,49,0.417717,32,0.098387,8,2,0,0
tenant-05,tenant-05-client-027,12407.41,31,0.221148,18,0.16183,8,3,0,0
tenant-05,tenant-05-client-036,1922.94,53,0.327919,47,0.104165,8,4,0,0
tenant-05,tenant-05-client-034,11090.7,24,0.618039,5,0.165979,8,5,0,1
tenant-05,tenant-05-client-037,1797.0,33,0.008406,8,0.165979,8,5,0,0
tenant-05,tenant-05-client-006,13553.57,44,0.2637,33,0.141256,8,6,0,0
tenant-05,tenant-05-client-020,2513.77,56,0.304436,20,0.141256,8,6,0,0
tenant-05,tenant-05-client-022,13584.55,18,0.511173,16,0.161725,8,0,0,1
tenant-05,tenant-05-client-019,7886.8,60,0.442584,47,0.161725,8,0,0,0
tenant-05,tenant-05-client-036,12436.5,47,0.173368,10,0.161725,8,0,0,0
tenant-05,tenant-05-client-011,1321.26,48,0.402435,47,0.161725,8,0,0,0
tenant-05,tenant-05-client-011,10598.73,32,0.354641,31,0.161725,8,0,0,0
tenant-05,tenant-05-client-002,2179.83,34,0.399726,24,0.111193,8,1,0,0
tenant-05,tenant-05-client-014,11625.75,48,0.218957,24,0.111193,8,1,0,0
tenant-05,tenant-05-client-034,1974.33,13,0.566419,50,0.111193,8,1,0,1
tenant-05,tenant-05-client-031,253.61,55,0.557861,48,0.111193,8,1,0,1
tenant-05,tenant-05-client-004,7444.89,39,0.305574,49,0.118742,8,2,0,0
tenant-05,tenant-05-client-028,10550.27,44,0.452897,15,0.118742,8,2,0,0
tenant-05,tenant-05-client-033,3375.95,39,0.51619,18,0.127064,8,3,0,0
tenant-05,tenant-05-client-035,6230.78,33,0.186512,44,0.142254,8,4,0,1
tenant-05,tenant-05-client-031,11202.39,50,0.610264,18,0.142254,8,4,0,1
tenant-05,tenant-05-client-028,6655.97,30,0.479766,44,0.142254,8,4,0,1
tenant-05,tenant-05-client-033,1549.12,44,0.49328,18,0.142254,8,4,0,1
tenant-05,tenant-05-client-009,10596.57,10,0.175354,12,0.100733,8,6,0,0
tenant-05,tenant-05-client-009,11850.77,31,0.298852,43,0.075835,8,0,0,1
tenant-05,tenant-05-client-024,13339.96,21,0.176699,16,0.075835,8,0,0,0
tenant-05,tenant-05-client-017,10884.77,9,0.182652,47,0.145349,8,1,0,0
tenant-05,tenant-05-client-022,2155.33,16,0.503479,18,0.145349,8,1,0,1
tenant-05,tenant-05-client-009,4875.26,42,0.186088,13,0.145349,8,1,0,0
tenant-05,tenant-05-client-002,978.46,58,0.382926,23,0.145349,8,1,0,1
tenant-05,tenant-05-client-014,2814.42,38,0.164039,28,0.130048,8,2,0,1
tenant-05,tenant-05-client-035,13218.23,51,0.182513,26,0.130048,8,2,0,0
tenant-05,tenant-05-client-030,2060.6,57,0.367407,15,0.130048,8,2,0,0
tenant-05,tenant-05-client-014,1535.86,21,0.280898,15,0.130048,8,2,0,0
tenant-05,tenant-05-client-020,2098.94,20,0.319422,17,0.070691,8,3,0,0
tenant-05,tenant-05-client-013,3357.12,55,0.133547,13,0.09671,8,4,0,0
tenant-05,tenant-05-client-018,5215.82,47,0.33469,50,0.091054,8,5,0,0
tenant-05,tenant-05-client-036,8808.0,7,0.203153,18,0.091054,8,5,0,0
tenant-05,tenant-05-client-008,6747.96,33,0.222494,37,0.145274,8,6,0,0
tenant-05,tenant-05-client-023,4383.43,53,0.314589,45,0.099579,8,0,0,0
tenant-05,tenant-05-client-035,11106.72,36,0.304763,40,0.099579,8,0,0,1
tenant-05,tenant-05-client-014,10020.44,47,0.15628,29,0.099579,8,0,0,0
tenant-05,tenant-05-client-028,7370.84,30,0.462487,40,0.099579,8,0,0,1
tenant-05,tenant-05-client-037,647.66,45,0.137416,30,0.091338,8,1,0,0
tenant-05,tenant-05-client-034,12091.62,50,0.413545,14,0.091338,8,1,0,1
tenant-05,tenant-05-client-007,8362.82,30,0.309412,49,0.091338,8,1,0,0
tenant-05,tenant-05-client-024,10937.76,50,0.348869,44,0.091338,8,1,0,1
tenant-05,tenant-05-client-028,6149.49,54,0.539246,42,0.091338,8,1,0,0
tenant-05,tenant-05-client-015,13867.68,38,0.143381,27,0.134623,8,2,0,0
tenant-05,tenant-05-client-037,9538.13,34,0.024308,16,0.134623,8,2,0,0
tenant-05,tenant-05-client-006,12481.22,7,0.332489,15,0.134623,8,2,0,1
tenant-05,tenant-05-client-031,5410.14,16,0.493427,7,0.134623,8,2,0,1
tenant-05,tenant-05-client-037,9512.1,33,0.133327,15,0.099496,8,3,0,0
tenant-05,tenant-05-client-019,220.25,42,0.407134,37,0.099496,8,3,0,1
tenant-05,tenant-05-client-024,6164.46,49,0.262593,42,0.099496,8,3,0,1
tenant-05,tenant-05-client-032,3134.74,10,0.300085,10,0.099496,8,3,0,0
tenant-05,tenant-05-client-025,9440.16,21,0.377022,44,0.164001,8,4,0,0
tenant-05,tenant-05-client-030,2963.84,52,0.28886,12,0.164001,8,4,0,1
tenant-05,tenant-05-client-033,6394.0,43,0.517275,14,0.164001,8,4,0,0
tenant-05,tenant-05-client-001,11181.64,44,0.257582,8,0.164001,8,4,0,0
tenant-05,tenant-05-client-002,10499.32,20,0.218211,48,0.109633,8,5,1,0
tenant-05,tenant-05-client-029,10856.87,42,0.112893,37,0.109633,8,5,1,0
tenant-05,tenant-05-client-018,1388.16,34,0.291161,4,0.131404,9,6,0,1
tenant-05,tenant-05-client-027,4181.78,56,0.225881,46,0.119565,9,0,0,0
tenant-05,tenant-05-client-007,320.97,29,0.287617,49,0.119565,9,0,0,0
tenant-05,tenant-05-client-020,3658.59,38,0.260156,14,0.166137,9,1,0,0
tenant-05,tenant-05-client-036,12364.7,54,0.280346,50,0.166137,9,1,0,1
tenant-05,tenant-05-client-033,13214.18,8,0.453282,43,0.166137,9,1,0,0
tenant-05,tenant-05-client-006,7797.39,35,0.397555,35,0.166137,9,1,0,0
tenant-05,tenant-05-client-035,7094.1,35,0.203194,18,0.129342,9,2,0,1
tenant-05,tenant-05-client-014,7106.69,32,0.287965,11,0.120811,9,3,0,1
tenant-05,tenant-05-client-033,12064.76,48,0.572549,38,0.120811,9,3,0,1
tenant-05,tenant-05-client-011,3801.22,21,0.403308,20,0.120811,9,3,0,1
tenant-05,tenant-05-client-026,8376.72,18,0.203477,8,0.120811,9,3,0,0
tenant-05,tenant-05-client-033,6392.0,7,0.504678,34,0.152254,9,4,0,0
tenant-05,tenant-05-client-025,6049.07,26,0.391296,38,0.13219,9,5,0,0
tenant-05,tenant-05-client-029,3953.72,34,0.181546,48,0.13219,9,5,0,0
tenant-05,tenant-05-client-012,1727.2,28,0.333765,3,0.078106,9,0,0,0
tenant-05,tenant-05-client-026,9818.69,29,0.347953,36,0.078106,9,0,0,0
tenant-05,tenant-05-client-005,8982.01,47,0.102151,3,0.078106,9,0,0,1
tenant-05,tenant-05-client-034,8478.23,20,0.483746,14,0.078106,9,0,0,1
tenant-05,tenant-05-client-015,7276.87,27,0.030411,48,0.070127,9,1,0,1
tenant-05,tenant-05-client-022,11021.41,37,0.581439,13,0.070127,9,1,0,0
tenant-05,tenant-05-client-002,1071.89,25,0.386667,23,0.070127,9,1,0,0
tenant-05,tenant-05-client-024,7878.04,31,0.393712,48,0.070127,9,1,0,0
tenant-05,tenant-05-client-008,2752.94,32,0.252659,41,0.12682,9,2,0,0
tenant-05,tenant-05-client-022,1796.9,13,0.586998,43,0.12682,9,2,0,1
tenant-05,tenant-05-client-037,5835.56,35,0.11055,6,0.12682,9,2,0,0
tenant-05,tenant-05-client-031,228.08,7,0.490052,42,0.12682,9,2,0,1
tenant-05,tenant-05-client-014,9935.04,55,0.326428,36,0.12682,9,2,0,0
tenant-05,tenant-05-client-024,359.74,51,0.318311,7,0.12682,9,2,0,0
tenant-05,tenant-05-client-009,1150.25,19,0.20872,18,0.090754,9,3,0,1
tenant-05,tenant-05-client-037,12216.89,56,7.4e-05,17,0.090754,9,3,0,0
tenant-05,tenant-05-client-005,13106.6,37,0.179146,32,0.1178,9,4,0,0
tenant-05,tenant-05-client-029,3657.83,7,0.058047,25,0.1178,9,4,0,0
tenant-05,tenant-05-client-009,10124.91,48,0.290407,15,0.160512,9,5,0,0
tenant-05,tenant-05-client-028,4533.85,50,0.453808,6,0.164319,9,6,0,0
tenant-05,tenant-05-client-008,9381.09,15,0.23491,43,0.124204,9,0,0,0
tenant-05,tenant-05-client-015,2835.86,18,0.116056,21,0.154376,9,1,0,0
tenant-05,tenant-05-client-032,8181.63,15,0.225892,4,0.154376,9,1,0,1
tenant-05,tenant-05-client-019,11446.0,28,0.42696,39,0.154376,9,1,0,0
tenant-05,tenant-05-client-007,11859.96,44,0.262672,46,0.154376,9,1,0,0
tenant-05,tenant-05-client-036,791.82,25,0.099017,23,0.154376,9,1,0,1
tenant-05,tenant-05-client-004,11814.57,57,0.131024,28,0.154376,9,1,0,0
tenant-05,tenant-05-client-036,10789.27,23,0.270932,17,0.164142,9,2,0,0
tenant-05,tenant-05-client-032,12709.67,23,0.315952,3,0.140147,9,3,0,1
tenant-05,tenant-05-client-028,7947.25,23,0.549333,18,0.140147,9,3,0,0
tenant-05,tenant-05-client-001,8317.84,58,0.329349,48,0.140147,9,3,0,0
tenant-05,tenant-05-client-027,11608.42,51,0.131163,30,0.140147,9,3,0,0
tenant-05,tenant-05-client-015,9617.49,47,0.249826,35,0.140147,9,3,0,0
tenant-05,tenant-05-client-032,3699.54,45,0.141648,18,0.140147,9,3,0,0
tenant-05,tenant-05-client-023,6425.7,48,0.497858,29,0.099036,9,4,0,0
tenant-05,tenant-05-client-026,10568.16,45,0.36943,6,0.098765,9,5,0,1
tenant-05,tenant-05-client-007,5543.56,25,0.203171,32,0.098765,9,5,0,0
tenant-05,tenant-05-client-031,13850.49,50,0.505444,46,0.098765,9,5,0,0
tenant-05,tenant-05-client-025,1917.14,58,0.42848,29,0.166609,9,0,0,0
tenant-05,tenant-05-client-025,2023.02,53,0.294489,35,0.166609,9,0,0,1
tenant-05,tenant-05-client-018,11333.84,32,0.244986,36,0.122209,9,1,0,0
tenant-05,tenant-05-client-027,6825.66,9,0.163217,8,0.122209,9,1,0,0
tenant-05,tenant-05-client-032,11522.7,25,0.160839,3,0.122209,9,1,0,0
tenant-05,tenant-05-client-032,13331.62,20,0.294917,6,0.122209,9,1,0,1
tenant-05,tenant-05-client-012,13459.01,28,0.179339,10,0.122209,9,1,0,0
tenant-05,tenant-05-client-001,7351.46,54,0.450614,34,0.122209,9,1,0,1
tenant-05,tenant-05-client-007,5144.08,10,0.355267,22,0.115262,9,2,0,1
tenant-05,tenant-05-client-006,2735.24,14,0.271159,33,0.103046,9,3,0,1
tenant-05,tenant-05-client-015,4119.59,16,0.066195,16,0.103046,9,3,0,0
tenant-05,tenant-05-client-010,12908.43,44,0.312667,18,0.130453,9,4,0,1
tenant-05,tenant-05-client-005,4020.8,8,0.314271,35,0.160877,9,6,0,1
tenant-05,tenant-05-client-030,12278.2,37,0.430951,38,0.138091,9,0,1,0
tenant-05,tenant-05-client-003,10617.79,13,0.337906,8,0.138091,9,0,1,1
tenant-05,tenant-05-client-037,12133.06,54,0.009545,34,0.119209,10,1,0,1
tenant-05,tenant-05-client-003,11279.78,43,0.271551,25,0.119209,10,1,0,0
tenant-05,tenant-05-client-034,10840.31,55,0.588857,28,0.169338,10,2,0,1
tenant-05,tenant-05-client-031,6389.02,25,0.641965,50,0.169338,10,2,0,1
tenant-05,tenant-05-client-014,10769.36,26,0.23415,33,0.169338,10,2,0,1
tenant-05,tenant-05-client-010,4486.19,25,0.13729,48,0.152397,10,3,0,1
tenant-05,tenant-05-client-008,1058.41,36,0.227496,34,0.152397,10,3,0,0
tenant-05,tenant-05-client-022,759.35,22,0.472621,17,0.152397,10,3,0,0
tenant-05,tenant-05-client-012,7209.69,37,0.099069,11,0.152397,10,3,0,0
tenant-05,tenant-05-client-025,9955.25,41,0.328405,9,0.107969,10,4,0,1
tenant-05,tenant-05-client-033,6320.84,53,0.404713,43,0.107969,10,4,0,1
tenant-05,tenant-05-client-005,9614.12,59,0.264002,14,0.107969,10,4,0,0
tenant-05,tenant-05-client-013,1545.79,56,0.139918,49,0.107969,10,4,0,1
tenant-05,tenant-05-client-006,3686.11,23,0.206742,15,0.15414,10,6,0,1
tenant-05,tenant-05-client-025,1252.88,25,0.232885,23,0.15414,10,6,0,0
tenant-05,tenant-05-client-030,4449.01,20,0.264647,14,0.105253,10,0,0,0
tenant-05,tenant-05-client-007,11373.54,50,0.224243,24,0.105253,10,0,0,0
tenant-05,tenant-05-client-029,2405.03,34,0.074362,40,0.105253,10,0,0,0
tenant-05,tenant-05-client-020,3260.86,26,0.238793,39,0.149182,10,1,0,0
tenant-05,tenant-05-client-023,11414.47,52,0.430466,27,0.149182,10,1,0,0
tenant-05,tenant-05-client-031,7222.89,10,0.6544,46,0.153787,10,2,0,1
tenant-05,tenant-05-client-010,7048.08,23,0.20225,14,0.127269,10,3,0,1
tenant-05,tenant-05-client-009,6935.69,25,0.27856,38,0.127269,10,3,0,1
tenant-05,tenant-05-client-008,2343.27,18,0.273427,15,0.127269,10,3,0,0
tenant-05,tenant-05-client-029,2989.54,14,0.137826,20,0.071378,10,4,0,0
tenant-05,tenant-05-client-034,3150.61,32,0.50547,36,0.071378,10,4,0,0
tenant-05,tenant-05-client-032,3671.04,36,0.175969,2,0.071378,10,4,0,0
tenant-05,tenant-05-client-023,5702.77,7,0.512085,44,0.071378,10,4,0,0
tenant-05,tenant-05-client-036,11952.7,14,0.280602,12,0.155481,10,5,0,1
tenant-05,tenant-05-client-014,12039.0,39,0.316358,27,0.152899,10,6,0,0
tenant-05,tenant-05-client-017,10704.3,15,0.153931,28,0.152899,10,6,0,0
tenant-05,tenant-05-client-020,10140.28,30,0.235572,42,0.155049,10,0,0,0
tenant-05,tenant-05-client-003,12613.86,32,0.467395,43,0.155049,10,0,0,1
tenant-05,tenant-05-client-007,2642.05,23,0.38921,42,0.168854,10,1,0,0
tenant-05,tenant-05-client-018,8146.5,42,0.129298,6,0.168854,10,1,0,0
tenant-05,tenant-05-client-028,4998.6,16,0.457,17,0.168854,10,1,0,0
tenant-05,tenant-05-client-006,6696.9,52,0.279495,2,0.116768,10,2,0,0
tenant-05,tenant-05-client-025,3623.59,40,0.218684,7,0.116768,10,2,0,0
tenant-05,tenant-05-client-036,11314.09,52,0.229067,24,0.162572,10,3,0,1
tenant-05,tenant-05-client-016,7055.01,55,0.619949,13,0.162572,10,3,0,0
tenant-05,tenant-05-client-013,12745.11,32,0.107963,22,0.162572,10,3,0,0
tenant-05,tenant-05-client-031,6895.05,43,0.501977,14,0.121967,10,4,0,1
tenant-05,tenant-05-client-020,1359.47,23,0.11239,39,0.121967,10,4,0,0
tenant-05,tenant-05-client-036,446.0,42,0.222276,42,0.121967,10,4,0,0
tenant-05,tenant-05-client-032,11986.92,19,0.268759,13,0.121967,10,4,0,0
tenant-05,tenant-05-client-002,580.23,11,0.234937,6,0.081498,10,5,0,0
tenant-05,tenant-05-client-001,4392.51,18,0.297284,48,0.081498,10,5,0,0
tenant-05,tenant-05-client-017,13900.38,45,0.112076,1,0.145814,10,6,0,0
tenant-05,tenant-05-client-025,10909.44,59,0.396849,17,0.079725,10,0,0,1
tenant-05,tenant-05-client-037,13385.39,28,0.043951,31,0.079725,10,0,0,1
tenant-05,tenant-05-client-030,8629.78,43,0.358886,25,0.079725,10,0,0,0
tenant-05,tenant-05-client-003,8226.38,32,0.246219,8,0.079725,10,0,0,1
tenant-05,tenant-05-client-015,9483.82,10,0.152473,24,0.113235,10,1,0,0
tenant-05,tenant-05-client-011,12553.78,30,0.453624,40,0.113235,10,1,0,0
tenant-05,tenant-05-client-029,8698.71,17,0.172531,50,0.106191,10,2,0,1
tenant-05,tenant-05-client-022,4398.57,46,0.591932,7,0.106191,10,2,0,0
tenant-05,tenant-05-client-012,10254.59,33,0.293479,1,0.106191,10,2,0,0
tenant-05,tenant-05-client-035,12160.67,50,0.245095,36,0.120839,10,3,0,0
tenant-05,tenant-05-client-034,4881.15,45,0.442384,31,0.120839,10,3,0,0
tenant-05,tenant-05-client-031,12084.45,59,0.485769,38,0.120839,10,3,0,0
tenant-05,tenant-05-client-013,13900.89,33,0.034845,18,0.120839,10,3,0,1
tenant-05,tenant-05-client-026,11774.44,49,0.371082,28,0.085038,10,4,0,1
tenant-05,tenant-05-client-026,11341.64,58,0.335161,17,0.085038,10,4,0,0
tenant-05,tenant-05-client-017,11491.4,47,0.324576,17,0.108501,10,5,0,1
tenant-05,tenant-05-client-016,3938.06,35,0.606062,17,0.108501,10,5,0,0
tenant-05,tenant-05-client-024,3469.76,38,0.318396,11,0.095319,10,6,0,0
tenant-05,tenant-05-client-021,12313.51,48,0.306342,40,0.131114,10,0,0,1
tenant-05,tenant-05-client-023,4001.65,9,0.512291,50,0.131114,10,0,0,1
tenant-05,tenant-05-client-035,3116.86,53,0.233521,35,0.131114,10,0,0,1
tenant-05,tenant-05-client-008,3557.72,45,0.137107,25,0.131114,10,0,0,1
tenant-05,tenant-05-client-018,11382.54,8,0.155445,31,0.131114,10,0,0,0
tenant-05,tenant-05-client-001,10137.34,31,0.291972,14,0.078736,10,1,0,1
tenant-05,tenant-05-client-002,4481.46,9,0.392271,48,0.078736,10,1,0,0
tenant-05,tenant-05-client-035,6393.14,44,0.193705,28,0.078736,10,1,0,0
tenant-05,tenant-05-client-028,3818.71,57,0.620789,26,0.098113,10,2,0,1
tenant-05,tenant-05-client-009,12659.59,19,0.219003,37,0.098113,10,2,0,0
tenant-05,tenant-05-client-010,10981.93,52,0.230863,49,0.098113,10,2,0,1
tenant-05,tenant-05-client-006,413.54,47,0.310523,32,0.098113,10,2,0,0
tenant-05,tenant-05-client-026,4270.53,40,0.300733,17,0.10279,10,3,1,0
tenant-05,tenant-05-client-031,2926.32,19,0.622496,16,0.10279,10,3,1,1
tenant-05,tenant-05-client-017,3103.68,27,0.298119,29,0.10279,10,3,1,0
tenant-05,tenant-05-client-031,7450.1,20,0.420869,22,0.10279,10,3,1,1
tenant-05,tenant-05-client-012,5809.33,18,0.209524,49,0.10279,10,3,1,0
tenant-05,tenant-05-client-031,959.22,12,0.618439,41,0.103412,11,4,0,0
tenant-05,tenant-05-client-008,13187.18,45,0.121798,12,0.103412,11,4,0,0
tenant-05,tenant-05-client-014,8031.4,15,0.226783,13,0.103412,11,4,0,0
tenant-05,tenant-05-client-034,13519.65,50,0.562244,7,0.103412,11,4,0,0
tenant-05,tenant-05-client-033,6309.01,28,0.494867,45,0.119823,11,5,0,1
tenant-05,tenant-05-client-026,11848.91,30,0.371424,8,0.132797,11,0,0,1
tenant-05,tenant-05-client-030,7444.62,55,0.411432,35,0.073581,11,1,0,0
tenant-05,tenant-05-client-018,7230.59,19,0.157026,1,0.073581,11,1,0,0
tenant-05,tenant-05-client-030,3077.37,28,0.316396,43,0.073581,11,1,0,0
tenant-05,tenant-05-client-017,8728.25,37,0.214566,12,0.073581,11,1,0,1
tenant-05,tenant-05-client-033,3518.63,49,0.566523,25,0.125408,11,2,0,0
tenant-05,tenant-05-client-006,6060.95,54,0.283981,34,0.125408,11,2,0,0
tenant-05,tenant-05-client-017,13914.6,9,0.226061,36,0.125408,11,2,0,1
tenant-05,tenant-05-client-014,452.5,18,0.116789,41,0.125408,11,2,0,0
tenant-05,tenant-05-client-022,2264.67,46,0.57938,40,0.154474,11,3,0,1
tenant-05,tenant-05-client-003,12597.19,45,0.393421,39,0.153341,11,4,0,1
tenant-05,tenant-05-client-002,13436.4,59,0.399652,11,0.153341,11,4,0,0
